age,distance_from_home,education,environment_satisfaction,job_involvement,job_level,job_satisfaction,monthly_income,monthly_rate,num_companies_worked,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,attrition
39,21,1,1,3,4,2,11518,23731,7,16,3,3,2,31,0,3,24,1,10,1
51,13,4,2,1,1,3,11252,22673,0,11,4,2,1,40,2,4,40,3,2,0
64,30,4,2,3,5,4,13447,2529,8,22,2,2,3,11,2,1,11,2,9,0
25,21,1,1,1,1,1,16089,21276,8,14,2,4,0,10,1,3,4,4,4,1
57,30,5,2,2,5,3,10395,25827,7,11,2,3,0,37,0,4,32,7,2,0
61,8,1,3,2,1,4,13067,6734,4,16,3,4,2,24,0,4,24,11,3,0
36,14,2,1,1,4,2,6287,15898,4,19,3,1,0,38,5,2,24,11,5,1
59,8,3,1,3,5,1,14461,20909,2,17,3,3,2,34,4,1,34,9,1,0
58,14,5,2,4,3,4,14402,14985,4,17,2,3,2,38,5,2,14,0,13,0
54,7,2,2,4,1,2,8433,22145,3,22,4,4,3,25,0,3,25,4,15,1
23,23,5,1,1,1,3,12284,24525,0,25,4,4,2,16,6,2,9,9,6,1
43,12,2,3,2,2,1,5826,15989,8,24,3,1,2,23,1,2,23,8,4,0
51,11,3,2,2,5,4,4664,4742,9,17,4,4,1,34,6,4,34,13,11,1
62,22,3,2,4,3,3,11528,6635,3,19,2,3,3,28,6,4,28,2,9,0
23,22,4,4,1,4,2,1497,6425,2,24,3,2,0,37,0,3,37,4,12,1
54,11,2,3,4,2,2,8641,10661,5,18,3,1,1,17,5,4,4,4,4,1
50,25,4,3,3,3,4,5643,5830,0,10,2,1,1,35,3,4,23,17,4,0
39,22,2,1,3,5,2,6056,25376,4,21,3,3,3,32,6,4,18,5,12,1
38,28,4,3,1,3,1,1131,2533,6,10,2,2,3,35,6,2,8,6,8,1
23,29,3,1,1,1,4,6443,16250,1,23,3,4,1,25,3,1,25,15,1,0
23,13,5,4,3,1,3,18241,22946,9,24,4,4,3,24,1,3,24,7,10,0
65,18,4,3,2,2,4,14443,25504,8,23,3,2,3,34,4,2,34,9,12,0
21,2,2,2,1,5,4,9712,14247,5,23,3,2,2,35,2,3,35,4,14,1
47,29,2,4,3,5,3,9221,24947,1,19,3,3,3,13,0,2,13,10,13,1
28,21,3,1,3,3,2,16660,25673,7,11,1,4,2,20,5,3,5,5,5,1
47,15,2,4,2,2,3,7147,6087,7,20,4,3,1,31,4,4,31,1,9,1
48,20,1,1,2,5,1,12588,10953,0,24,2,4,1,25,5,3,25,13,8,0
41,27,5,4,2,1,2,5604,15293,0,15,1,4,0,14,4,1,14,8,2,0
26,18,4,1,2,3,4,10452,11082,0,23,4,2,3,30,0,3,30,9,11,0
20,15,5,3,4,4,2,18942,4355,3,10,3,3,1,36,2,1,36,9,6,0
48,19,3,2,2,1,2,17399,3955,3,14,3,2,2,37,0,3,37,9,4,1
57,23,4,1,4,2,1,4605,4971,7,24,2,3,1,36,2,4,36,18,9,1
54,24,4,4,1,5,2,14284,7539,0,14,2,4,3,32,5,3,18,10,9,0
53,12,1,1,3,1,2,2607,9493,9,24,4,1,0,35,1,2,13,10,4,1
41,13,3,1,4,4,2,12709,20056,2,24,4,1,0,35,2,4,35,2,14,0
48,22,2,1,1,4,4,3016,4836,0,13,2,3,1,36,4,4,36,18,3,0
23,11,1,4,1,2,2,4574,23311,8,20,4,3,0,24,1,2,10,0,9,1
19,5,1,2,4,1,3,14541,6939,9,14,2,2,3,40,5,4,26,11,5,0
37,29,5,3,1,3,2,8274,5644,8,21,3,4,3,25,3,4,1,1,1,0
45,1,5,2,1,1,1,10935,20681,6,10,2,1,0,27,1,2,21,13,6,1
28,24,5,1,4,4,2,16748,22445,7,20,1,2,2,27,2,4,1,1,1,1
21,3,1,4,1,2,2,7406,5166,0,20,2,3,0,20,1,4,19,12,11,0
32,22,2,2,2,2,4,12826,11511,4,15,2,4,0,16,5,4,16,16,14,1
23,19,4,1,2,3,3,18472,2183,1,16,1,2,1,26,1,4,3,3,3,0
47,23,5,3,3,2,2,2361,11475,0,17,1,2,2,14,5,3,13,5,4,1
55,29,2,3,1,2,3,5473,21230,2,24,1,3,0,16,3,4,6,6,6,1
19,30,3,3,3,2,1,8319,13332,6,11,1,4,1,38,2,4,14,14,6,1
32,7,5,1,2,2,4,9667,17173,0,24,2,1,1,34,6,4,29,16,15,0
28,12,4,4,2,2,3,10481,11988,1,24,4,2,1,15,4,3,15,7,11,0
25,15,3,2,2,4,4,9520,6722,1,16,1,3,3,39,1,1,39,3,15,0
43,25,3,3,1,1,2,18570,17194,3,15,3,2,1,22,6,4,1,1,1,0
62,5,4,1,1,5,1,4536,19166,2,18,2,3,1,38,0,1,18,0,14,1
61,15,5,1,2,2,4,2773,19891,2,24,4,3,3,8,4,1,0,0,0,1
22,8,1,2,3,5,2,11255,16072,9,17,3,3,3,32,1,2,30,9,14,1
23,10,4,3,3,5,3,3558,17976,4,23,2,4,1,34,4,2,3,3,3,0
43,26,4,1,4,4,1,6079,7855,2,25,2,1,0,39,6,1,26,0,15,1
21,16,4,2,2,2,1,15341,15294,6,20,3,4,2,24,0,3,24,16,15,0
36,8,3,4,3,5,3,10981,25922,4,23,1,1,3,23,4,4,21,11,4,0
37,1,2,4,2,2,3,4524,14046,3,24,1,3,2,23,6,4,9,9,2,0
50,12,1,4,3,3,1,9998,2676,2,13,3,1,3,32,4,4,32,14,4,0
37,5,5,3,4,3,4,14697,25634,3,23,4,4,1,38,0,2,29,15,8,1
29,3,5,2,4,3,1,14606,26197,1,22,1,2,3,29,0,2,29,13,12,1
64,1,2,2,2,5,3,14429,6090,0,18,2,4,1,30,0,4,15,2,12,0
18,4,4,1,3,3,4,17039,14498,2,10,2,4,2,37,3,1,8,8,8,0
43,8,1,1,1,4,2,8140,24107,1,20,4,4,0,24,5,2,16,11,7,1
31,3,5,1,4,4,1,9785,14777,0,15,2,4,1,34,5,4,34,18,0,0
55,10,5,2,2,5,3,15901,21070,0,25,1,4,2,31,6,1,14,14,4,0
54,2,4,1,2,2,2,4280,10382,1,17,4,1,2,27,0,4,27,13,5,0
28,11,2,2,3,1,1,3212,17006,8,20,1,1,3,19,6,2,19,8,14,1
53,25,1,2,2,2,1,16213,11034,4,20,4,2,1,32,5,3,32,2,12,0
30,10,2,4,4,2,4,9078,10526,8,13,3,4,2,32,4,3,32,11,9,0
60,21,2,1,2,2,3,16936,26073,7,11,2,4,0,35,0,2,35,16,12,1
20,14,1,4,2,2,2,17997,15930,5,20,4,2,3,34,1,1,12,4,10,0
50,7,1,3,1,1,1,15274,3110,0,11,3,2,3,10,0,4,3,3,1,0
23,27,5,3,1,3,4,1868,18962,9,25,1,3,2,22,0,2,22,18,13,1
27,27,5,3,4,2,2,18195,18445,4,19,3,2,1,9,5,1,7,3,7,1
22,2,1,2,3,4,2,17042,2386,0,10,1,2,3,33,6,4,12,12,5,0
40,9,3,2,1,5,1,16407,20584,6,25,4,2,1,23,2,4,23,18,13,0
27,16,5,2,3,5,2,17254,14906,9,14,4,3,2,39,4,2,39,14,8,1
61,13,3,1,4,4,1,2744,3683,7,25,2,1,2,29,5,4,29,13,13,1
19,9,1,4,1,2,4,3256,17033,7,22,2,3,1,29,6,3,29,15,3,0
30,20,5,2,3,1,4,12859,17708,6,15,4,1,0,39,6,3,24,9,2,0
57,4,2,4,1,3,2,6423,8321,1,13,1,2,3,32,4,4,32,13,8,0
19,22,1,4,4,5,1,6089,26440,4,13,1,3,2,31,6,2,8,8,1,1
37,10,4,4,4,3,3,7608,10678,3,14,4,3,0,33,1,4,25,1,11,0
18,26,3,1,1,1,4,10717,13924,4,23,1,1,0,23,3,2,23,18,8,1
54,26,1,1,3,5,1,18853,25798,9,25,4,3,1,32,2,2,32,2,10,1
26,22,1,3,2,3,1,18897,15565,8,24,2,3,1,39,1,3,38,3,9,1
34,12,5,3,2,1,1,5876,25027,3,14,1,4,1,24,1,3,24,10,10,0
26,17,5,4,1,3,2,18835,10732,7,25,2,1,0,28,4,1,14,12,10,1
28,14,5,3,3,2,3,4007,7631,7,23,3,3,3,40,2,2,40,17,1,1
32,14,4,4,2,1,2,15325,26329,1,23,2,3,1,40,4,4,40,17,13,0
41,25,5,1,4,3,4,4124,12252,5,23,3,2,3,7,3,2,5,5,5,0
55,2,1,1,3,2,2,2753,26110,4,23,2,4,1,19,6,3,19,11,10,1
52,21,5,1,2,2,1,18996,14438,1,18,2,4,0,15,4,2,15,0,13,1
47,25,2,2,3,1,2,4275,7169,9,17,1,2,3,40,0,1,20,5,14,1
48,20,5,4,1,4,1,9747,8787,3,18,2,2,3,14,4,4,14,2,9,0
22,11,4,1,3,5,3,13443,22851,6,22,4,2,0,38,6,2,38,16,2,1
61,16,2,4,2,1,2,19433,7232,0,23,1,2,3,23,0,4,3,2,3,0
31,19,1,3,1,2,2,1824,26514,8,12,1,4,0,23,1,4,23,0,6,1
28,23,1,3,3,2,2,14880,24580,9,23,1,3,0,2,3,3,2,2,1,1
26,6,3,1,4,1,1,12041,22291,0,12,2,3,2,28,6,2,0,0,0,0
51,24,2,4,2,4,1,2081,6288,4,10,1,2,1,29,5,4,29,5,0,1
29,19,3,1,1,5,2,12517,8734,6,23,3,1,2,36,0,3,12,6,8,0
52,5,2,3,3,3,2,17876,19464,7,19,3,2,0,17,3,1,17,7,15,1
52,26,2,1,4,1,3,5764,8240,1,22,2,3,0,39,4,1,39,12,5,1
18,4,4,4,2,5,3,9266,18581,3,15,1,1,3,19,5,2,10,3,8,0
57,15,3,3,4,5,4,12183,9814,1,13,4,2,0,28,4,4,28,5,11,1
39,29,4,2,3,2,3,17712,12386,3,20,4,1,0,24,6,2,3,3,3,0
46,4,2,3,3,3,3,13877,9851,5,24,3,2,0,24,1,4,24,0,2,0
25,20,1,2,1,1,3,10982,3600,5,24,2,4,1,35,6,3,35,7,2,0
28,10,2,1,4,2,1,9968,25846,1,23,2,3,2,35,6,1,35,1,9,1
58,24,4,1,1,2,3,15639,8866,3,17,2,2,2,39,6,1,39,7,11,1
54,22,3,4,2,4,3,5674,5692,3,11,2,1,1,28,4,1,27,8,2,0
31,3,3,2,1,5,2,5316,21467,0,20,2,3,1,36,0,1,7,3,1,0
47,26,4,1,2,1,1,16314,22373,1,11,1,2,1,20,1,2,20,16,12,1
52,5,3,2,3,1,4,10695,2332,2,16,1,2,2,34,3,4,34,6,10,0
38,6,5,1,3,1,4,16814,15709,4,22,1,2,2,27,1,2,17,9,5,0
54,21,1,3,4,2,3,9379,16109,7,24,4,2,0,38,3,3,24,4,2,1
22,22,1,1,2,4,4,2214,16847,5,14,1,4,2,40,2,1,40,9,4,1
36,8,1,4,3,3,4,12638,16507,2,22,2,3,3,25,0,4,4,4,4,0
31,7,3,3,4,2,4,11713,11963,5,10,2,4,2,21,0,2,7,5,7,0
43,21,3,4,4,3,3,16977,8106,6,16,4,3,1,22,3,4,22,0,4,1
21,10,2,3,1,4,4,13071,9333,5,25,4,2,2,10,4,2,2,2,2,0
42,6,2,2,4,5,3,4136,18058,9,16,3,3,0,36,5,4,36,6,2,1
62,14,1,4,3,1,2,7618,8655,5,19,4,1,2,35,4,4,30,10,2,1
59,4,5,1,1,3,2,6265,7308,0,15,3,3,1,39,2,1,28,11,0,0
42,28,2,2,2,2,4,8965,22584,2,13,1,1,3,40,3,2,40,8,5,1
35,25,2,1,2,3,2,10597,21105,6,21,2,1,1,19,2,3,19,0,2,0
57,13,3,3,3,5,3,9708,3064,3,25,3,4,3,19,3,4,2,2,2,0
25,20,5,3,3,1,2,7569,11080,3,22,3,3,0,22,2,3,22,1,0,0
56,17,1,1,1,3,4,18875,13115,6,17,3,2,0,39,3,1,39,1,12,1
57,23,2,1,1,5,3,6213,8820,8,21,4,3,2,20,0,3,20,16,13,1
31,7,5,2,3,2,1,12881,10512,1,25,4,4,0,28,2,4,12,1,12,1
49,4,5,1,3,4,3,5228,5957,8,20,4,1,0,23,2,4,7,3,7,1
55,29,1,4,2,2,2,5409,20766,2,11,3,1,1,4,3,4,4,4,4,0
50,14,5,4,2,1,1,1590,21615,5,11,1,4,1,24,1,2,24,18,15,1
40,3,5,1,2,2,3,19590,9008,3,25,2,4,2,38,1,3,38,12,15,0
32,24,5,4,3,2,1,3708,18044,0,11,4,3,2,36,0,2,36,17,8,1
50,5,2,1,4,2,1,6981,19884,8,12,1,1,2,40,4,4,40,18,10,1
42,16,1,2,3,2,1,13221,16687,5,15,4,4,2,36,4,4,4,4,0,0
34,26,5,4,3,1,3,18131,19952,7,10,4,3,1,39,0,1,7,7,4,0
50,23,5,4,2,5,2,14785,24276,1,20,3,3,2,3,4,1,3,3,3,0
64,20,2,1,3,3,3,7553,21665,6,11,3,2,2,40,5,4,40,0,14,0
19,4,1,4,1,4,2,18881,11711,5,19,4,1,0,21,5,2,21,15,15,1
31,24,3,3,3,3,3,2379,22473,1,24,2,3,2,19,5,2,13,12,1,1
57,30,2,2,3,3,3,8360,20249,1,11,4,4,3,20,6,4,18,5,15,0
57,24,1,2,3,4,3,4770,11597,3,23,2,1,0,12,6,3,12,5,12,1
56,2,5,4,3,1,2,15449,23984,3,21,1,4,1,34,5,2,34,9,13,1
23,30,1,4,4,4,3,10088,17254,2,10,4,4,3,23,3,4,3,1,3,0
23,18,1,3,3,1,1,2546,24439,7,12,2,3,2,39,1,1,32,2,0,1
20,19,1,3,1,3,3,7208,18388,6,25,1,3,0,39,0,4,21,5,5,0
24,28,3,4,1,1,1,17350,16369,1,19,1,2,2,37,3,2,0,0,0,1
25,28,1,4,3,5,4,9875,9959,2,16,3,4,0,10,5,4,10,5,6,1
59,19,3,3,2,4,4,2295,19552,9,24,1,3,2,28,0,3,15,12,10,1
32,17,5,1,4,5,2,16861,20782,8,22,3,2,3,7,1,3,3,3,3,1
64,14,3,3,3,3,2,14973,21014,4,10,1,1,1,28,4,2,28,14,8,0
46,19,5,1,3,4,4,18769,8608,1,16,1,2,3,38,3,4,38,5,15,0
50,22,5,2,3,3,3,15481,2347,2,14,2,2,3,37,1,3,37,0,7,0
47,24,3,2,2,5,3,18326,24245,7,18,2,4,1,23,0,3,23,8,9,1
56,13,2,3,2,3,3,4280,14412,3,11,3,1,0,8,2,1,8,8,2,1
44,12,4,1,2,4,4,14597,12005,1,10,4,4,0,34,3,2,7,7,7,0
53,30,1,3,4,4,1,18417,21726,1,18,2,4,1,39,6,1,13,12,0,0
46,26,4,3,1,3,2,3786,8500,5,17,1,2,2,14,0,1,14,0,12,1
55,6,1,1,4,4,1,3233,4574,7,19,3,2,0,21,0,3,21,18,5,1
50,21,1,3,2,4,4,2620,22209,6,15,3,3,3,36,6,4,36,3,12,1
54,4,5,2,1,3,1,4535,22977,3,24,3,2,1,14,1,1,14,4,13,1
44,19,1,4,1,5,3,3882,7272,1,14,1,3,3,20,0,2,5,5,5,0
50,16,1,4,2,4,3,17554,26628,8,17,2,4,0,26,3,2,0,0,0,0
21,13,3,3,2,4,1,10745,18532,3,17,4,2,1,35,5,4,19,18,9,1
39,4,4,1,4,4,4,4897,10694,8,23,3,1,1,40,6,2,40,2,8,1
19,30,3,1,2,4,1,16861,19253,4,14,1,1,0,35,3,1,35,10,8,1
27,23,1,2,1,3,3,3837,5521,6,21,2,4,0,21,6,4,1,1,1,1
22,17,5,1,3,5,3,9599,22255,4,16,2,4,1,14,0,2,5,5,5,0
27,23,3,1,2,5,4,16911,3300,1,22,4,2,2,19,1,2,1,1,1,0
50,1,3,2,2,1,1,7721,25979,5,22,3,3,1,2,3,1,2,2,2,1
55,18,2,3,4,4,3,18063,14225,6,10,1,2,2,13,2,1,6,0,6,0
30,20,1,4,4,4,3,6487,13481,5,13,2,3,3,19,5,1,19,6,5,0
48,17,5,2,2,1,1,16121,23217,2,11,1,2,2,40,6,1,40,1,1,0
64,27,3,3,1,5,1,1236,14045,9,19,2,1,2,40,4,4,40,18,15,1
53,28,3,2,1,2,2,12629,25054,7,12,3,1,0,33,1,4,4,0,4,1
62,27,5,3,3,2,4,12549,20835,2,21,3,3,1,24,1,4,24,8,3,0
41,15,1,2,2,5,4,3423,6385,4,10,4,2,3,37,4,3,37,16,9,1
32,11,2,3,4,4,1,13906,16755,8,20,2,4,1,36,4,1,17,9,6,1
46,25,3,2,1,2,4,15988,26914,4,20,1,3,2,1,3,1,0,0,0,0
25,28,2,3,3,3,3,2032,4824,6,11,2,1,2,26,0,4,24,2,12,1
22,22,4,2,2,3,1,7339,25238,6,22,1,3,2,16,0,2,16,14,5,1
46,13,1,4,1,1,1,3940,7964,4,10,4,2,1,30,2,2,14,5,8,1
64,1,4,4,2,5,1,13262,19370,1,17,2,4,2,40,5,1,4,2,4,0
21,17,4,1,2,5,2,12652,26555,4,25,3,4,1,16,6,1,16,9,12,0
29,6,4,3,1,2,4,5942,21874,6,13,1,3,3,30,0,4,20,11,4,0
62,4,1,2,1,4,2,7961,26460,6,12,3,2,3,22,2,1,22,0,11,1
19,20,1,3,1,5,3,8730,5767,3,10,4,2,1,39,2,2,9,9,9,0
44,16,5,4,2,2,4,1633,15576,0,11,4,4,3,16,1,2,16,16,5,0
48,15,2,3,2,2,2,7822,14268,5,12,1,1,0,32,1,1,0,0,0,1
53,27,2,2,3,5,1,7487,20390,2,12,2,2,2,36,5,4,36,11,15,1
53,15,5,3,4,2,2,16131,9925,4,15,3,4,2,20,3,4,6,6,5,0
43,6,5,2,2,1,1,6738,5107,3,19,3,4,2,36,4,2,11,7,11,0
60,15,4,4,4,1,2,4098,22852,1,17,1,2,0,39,4,4,39,7,7,1
44,14,5,4,1,5,2,9097,21714,6,15,1,2,2,20,5,2,0,0,0,0
22,28,3,4,2,4,2,14136,10722,4,11,1,3,1,19,2,1,19,9,5,0
37,11,2,1,3,1,1,6476,19307,6,11,4,1,2,30,5,2,30,17,7,1
28,7,5,4,3,1,2,9253,24631,8,23,4,3,1,30,4,1,3,3,3,0
27,9,3,3,4,5,4,19201,26816,3,25,3,3,3,25,2,4,25,6,0,0
57,26,3,1,1,3,4,5887,20280,4,16,2,4,1,32,4,3,11,3,4,0
55,16,3,4,4,2,4,19982,9883,8,10,1,4,1,36,3,3,21,0,10,1
23,5,3,3,1,1,1,12643,21708,9,10,4,1,1,36,1,3,0,0,0,0
25,25,4,3,3,3,1,10492,15453,3,16,2,3,2,23,1,2,0,0,0,0
40,20,3,3,4,4,4,3653,19197,4,18,1,3,0,24,2,3,2,2,2,1
64,29,4,2,3,3,4,2454,23134,4,14,2,4,0,40,5,2,11,7,11,1
43,10,4,1,3,5,4,18522,9618,7,20,1,4,1,28,4,4,20,1,9,1
63,18,3,3,1,4,3,6807,2782,3,10,2,2,2,39,0,1,12,1,4,0
60,3,2,2,4,4,4,4192,16642,3,14,3,3,0,35,3,3,12,12,9,1
29,13,3,4,4,3,2,13812,22439,6,20,1,1,3,40,4,2,40,8,13,0
43,11,3,3,3,5,3,16775,9789,4,10,1,3,3,17,6,4,17,9,8,1
30,17,3,2,3,1,3,11402,26583,5,19,3,4,2,32,0,4,32,12,6,1
57,30,2,3,1,3,1,14074,16002,5,24,1,2,3,5,3,3,5,0,5,0
35,30,1,1,2,1,2,16245,21523,5,21,1,3,3,24,3,4,24,13,9,1
42,22,1,1,2,3,1,4759,13981,9,18,4,1,3,39,1,4,22,1,14,1
50,13,4,4,3,1,1,16683,7007,4,13,3,4,0,23,2,4,23,3,1,0
64,6,4,3,2,3,2,13460,22435,4,18,4,2,3,36,4,2,36,18,15,1
57,17,2,2,2,4,1,17447,9575,8,11,3,3,1,25,3,4,25,0,7,1
60,27,5,4,2,2,2,16460,21574,7,16,2,1,1,25,4,4,3,3,3,1
29,13,1,3,2,4,2,18729,18184,3,25,3,4,3,37,3,4,37,10,2,0
61,19,4,4,3,1,1,18358,13294,6,24,3,1,1,34,5,4,34,12,14,1
53,21,1,2,2,5,4,10814,7637,7,21,4,3,0,18,1,4,10,10,8,1
65,19,2,4,2,4,1,14890,14770,8,22,1,4,2,35,2,2,35,9,14,1
21,10,2,4,1,2,3,2740,16542,4,11,3,3,1,24,0,4,24,4,5,1
22,3,5,4,3,1,1,12218,12908,2,21,1,2,3,26,0,4,19,0,8,0
54,14,5,3,4,4,2,7055,18962,3,13,3,3,2,5,5,1,0,0,0,0
25,26,2,2,4,3,3,2954,26522,9,15,4,2,2,38,6,4,29,15,8,1
59,19,4,1,1,5,2,17663,22866,5,23,3,3,3,5,1,4,3,3,3,1
45,5,1,3,1,1,4,19775,14699,9,11,2,1,1,22,3,2,22,2,9,1
48,29,3,1,3,4,4,10232,3865,4,11,3,1,0,34,1,4,34,2,11,1
26,5,5,1,4,1,3,7439,23873,8,11,3,4,1,40,2,2,21,3,7,1
46,20,3,3,2,3,4,1961,3376,2,12,1,1,1,39,0,3,30,6,1,0
31,17,4,3,1,2,4,18601,16255,1,14,1,1,0,29,4,4,0,0,0,0
57,21,5,2,4,4,1,7007,15647,5,18,2,2,2,20,0,1,3,3,3,1
58,10,3,2,3,1,1,18776,7408,6,25,3,1,0,40,6,2,18,2,14,1
39,5,4,4,2,1,4,3076,10163,4,15,1,2,0,29,6,3,29,16,2,0
28,4,1,1,3,1,4,7196,23442,0,24,3,2,3,22,6,1,0,0,0,0
40,6,4,2,1,2,1,17292,8283,2,24,4,2,3,37,6,2,18,9,12,0
18,26,5,4,4,1,4,11315,3976,2,21,4,3,1,22,2,3,20,14,5,0
63,4,2,2,4,5,4,12785,8443,3,23,2,2,3,27,3,1,21,0,15,0
54,30,1,3,4,5,2,9142,15324,9,18,4,3,0,35,1,4,1,1,1,1
38,7,3,2,4,1,4,7260,23143,5,19,1,2,0,24,0,1,5,5,5,1
43,7,5,1,2,5,3,16534,9595,4,24,1,3,3,20,6,1,20,6,11,0
63,18,2,2,2,4,2,5841,6920,0,23,2,4,3,32,0,1,32,2,14,0
53,3,4,1,3,5,3,14384,20271,5,22,3,4,3,19,6,2,18,6,8,1
40,1,2,3,2,1,4,18443,19375,8,14,1,3,0,26,4,4,26,8,1,1
18,24,5,1,1,3,1,2922,7228,0,25,4,4,2,36,1,4,36,7,8,1
57,25,5,2,1,4,2,12991,13748,7,20,1,1,2,39,4,2,28,2,7,0
32,4,2,4,4,2,1,7101,17715,7,15,2,2,3,32,4,1,27,4,10,1
38,6,4,3,1,1,2,3473,16484,2,19,4,3,1,33,6,4,33,12,8,1
64,9,2,2,3,2,1,9108,26430,8,21,4,4,1,34,3,1,0,0,0,1
26,22,5,3,2,3,2,16450,8450,7,17,4,4,2,24,0,4,24,7,12,1
26,14,5,3,2,2,2,11043,21988,2,25,2,1,3,20,5,2,20,17,1,0
27,28,3,2,2,1,3,17210,19467,9,12,2,2,0,33,1,3,33,6,9,1
43,12,3,2,1,1,1,5549,2020,4,11,3,1,1,25,3,1,25,9,9,1
58,28,1,4,2,3,3,1594,16717,2,25,3,3,1,40,5,4,35,9,5,1
52,25,5,3,4,1,3,17890,16580,4,12,3,4,0,39,3,4,34,10,6,1
42,20,3,3,4,3,1,5889,12117,8,23,2,4,0,39,6,4,22,11,2,1
43,24,2,2,4,3,2,9212,11664,3,18,4,4,3,29,6,2,16,12,13,1
28,25,4,1,1,1,3,18783,3099,5,25,4,1,0,37,3,2,11,7,11,1
55,4,2,2,2,5,1,4201,25225,2,24,1,1,0,34,2,3,19,16,5,0
19,21,4,3,1,3,2,8854,4637,2,15,3,2,0,38,2,2,38,13,5,1
24,30,3,2,2,1,3,7763,10581,4,19,4,3,2,26,3,1,26,16,7,1
35,24,1,4,3,5,3,11653,9744,7,21,4,2,0,37,2,2,36,18,0,1
44,12,2,1,3,3,3,6190,21797,7,13,4,2,1,19,1,4,19,15,3,1
51,10,2,2,1,5,2,14715,9457,2,19,4,4,3,36,0,1,10,8,10,0
44,30,2,4,4,4,3,6681,12807,7,12,2,1,3,27,5,2,27,9,14,1
34,22,4,3,1,4,2,4678,19738,7,22,3,3,3,12,6,1,1,1,0,1
60,28,3,2,4,5,4,15102,8402,2,11,4,2,2,23,1,1,23,0,7,0
61,7,2,3,2,3,3,17720,6521,9,24,4,3,1,28,0,2,15,2,1,0
41,3,2,4,4,1,4,2667,23509,9,25,4,4,0,40,2,1,11,10,7,1
42,23,1,3,4,2,1,18293,18389,1,23,4,2,1,23,5,4,15,6,2,0
24,28,1,4,2,1,3,9204,10382,9,13,1,1,3,35,1,4,35,17,7,1
23,14,3,4,3,2,1,6122,26723,1,18,4,2,0,11,4,2,1,1,1,1
41,24,3,4,2,2,1,12217,14692,8,13,4,4,3,24,6,2,24,17,0,1
50,10,5,2,1,3,1,16583,6353,6,22,4,2,3,28,3,4,28,15,6,1
46,16,1,3,1,5,4,1973,17065,5,25,1,4,3,29,6,2,27,15,12,1
60,16,5,3,1,1,2,2408,21934,6,21,2,2,1,15,0,4,9,9,6,1
39,22,4,1,1,5,4,11135,16425,7,14,1,3,1,23,0,1,22,8,5,1
43,10,5,1,1,4,4,19672,15111,0,25,4,1,3,31,4,2,31,7,14,0
45,25,2,1,3,3,1,9738,10031,7,24,2,4,3,30,4,3,30,18,0,1
38,13,5,1,3,3,3,15349,22489,2,17,4,3,0,22,3,4,18,2,4,0
24,6,3,3,4,4,2,2218,17510,2,11,2,4,3,37,2,4,14,8,14,1
34,12,4,4,1,1,1,18804,7083,5,21,4,2,3,32,6,1,32,1,0,0
37,9,2,4,2,4,2,4377,10816,3,20,4,4,3,16,1,3,16,16,15,0
58,13,5,2,1,1,4,11964,14317,3,23,2,4,3,35,1,3,35,7,0,0
37,4,4,4,3,2,2,5098,4175,3,12,2,1,1,25,1,3,19,17,15,1
39,24,4,3,1,3,2,8619,13341,9,15,4,3,3,12,2,4,8,7,5,0
45,11,2,3,3,1,3,12939,23608,8,21,1,2,2,37,6,4,37,4,7,1
57,20,5,3,4,5,1,19226,19579,7,16,1,1,3,21,6,3,2,2,0,0
24,18,4,2,4,5,2,17878,4069,2,13,1,4,1,20,3,2,1,1,1,0
18,26,4,1,4,3,2,7560,5358,0,23,1,1,2,28,1,3,17,14,14,1
49,11,1,4,3,4,4,6510,20822,0,24,2,4,2,38,0,1,22,3,4,0
30,25,4,3,1,4,4,4444,10808,0,10,2,2,3,18,0,3,18,2,7,1
47,21,1,3,1,1,2,8543,6244,3,16,1,4,3,13,0,3,6,6,6,1
40,4,5,1,2,4,1,13429,21727,5,21,3,1,1,34,4,3,34,15,3,1
36,18,5,3,3,3,2,8253,3811,3,18,3,1,2,19,4,2,19,15,14,1
49,1,5,4,2,1,2,14775,18555,2,10,3,4,2,32,2,3,19,14,13,0
47,27,3,2,4,2,3,1045,22526,7,23,4,3,1,38,1,3,18,8,4,1
46,7,5,3,1,4,1,16597,19009,7,10,1,1,3,40,4,4,40,16,9,1
62,6,4,4,3,4,3,3057,7906,5,10,4,3,0,15,0,3,15,11,4,1
46,15,2,3,2,1,1,1663,9983,8,19,2,3,0,37,4,1,37,7,2,1
47,18,1,1,2,5,1,5668,6063,9,16,2,3,2,20,6,4,20,13,5,0
33,24,3,3,2,4,1,19413,12446,0,25,3,3,2,34,0,2,28,17,4,0
57,11,5,3,1,3,3,6717,10644,7,20,3,1,3,37,1,4,37,11,14,1
36,20,5,2,1,4,3,3696,11610,5,18,2,1,0,39,6,2,23,13,1,1
35,24,2,1,1,2,3,14200,10142,0,25,3,3,2,36,2,2,36,4,13,1
18,15,2,1,3,4,4,17101,2753,3,12,3,1,3,28,3,1,28,0,9,0
31,16,3,2,1,5,3,9831,13564,4,17,2,3,0,30,3,3,30,12,13,0
64,7,1,3,3,4,4,6004,8851,6,18,4,3,1,38,6,1,38,13,3,1
19,21,5,4,2,1,4,14156,7104,7,12,3,3,2,35,0,4,11,1,10,0
